ranch,bdffp_reserve_no,plot,habitat,row,column,x_09,y_09,ha_id_number,tag_number,year,ht,ht_next,shts,shts_next,infl,surv,code_notes,code2
Dimona,2107,2107,1-ha,C,9,6.4,10,301,311,2009,21,NA,3,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,C,10,NA,NA,302,312,2004,6,13,1,1,0,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,C,10,NA,NA,302,312,2005,13,NA,1,NA,0,0,NA,NA
Dimona,2107,2107,1-ha,C,10,NA,NA,303,313,2004,8,NA,1,NA,0,0,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,B,10,8.2,8.4,304,314,2000,15,12,1,2,0,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,B,10,8.2,8.4,304,314,2001,12,12,2,1,0,1,NA,NA
Dimona,2107,2107,1-ha,B,10,8.2,8.4,304,314,2002,12,10,1,1,0,1,NA,NA
Dimona,2107,2107,1-ha,B,10,8.2,8.4,304,314,2003,10,7,1,1,0,1,NA,NA
Dimona,2107,2107,1-ha,B,10,8.2,8.4,304,314,2004,7,10,1,1,0,1,NA,NA
Dimona,2107,2107,1-ha,B,10,8.2,8.4,304,314,2005,10,25,1,2,0,1,NA,NA
Dimona,2107,2107,1-ha,B,10,8.2,8.4,304,314,2006,25,26,2,2,NA,1,NA,NA
Dimona,2107,2107,1-ha,B,10,8.2,8.4,304,314,2007,26,37,2,3,NA,1,NA,NA
Dimona,2107,2107,1-ha,B,10,8.2,8.4,304,314,2008,37,48,3,3,NA,1,NA,NA
Dimona,2107,2107,1-ha,B,10,8.2,8.4,304,314,2009,48,NA,3,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,C,10,NA,NA,305,315,2004,8,7,1,1,0,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,C,10,NA,NA,305,315,2005,7,8,1,1,0,1,NA,NA
Dimona,2107,2107,1-ha,C,10,NA,NA,305,315,2006,8,NA,1,NA,NA,0,NA,NA
Dimona,2107,2107,1-ha,B,3,1.95,1.35,308,319,2008,11,18,1,1,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,B,3,1.95,1.35,308,319,2009,18,NA,1,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,D,2,NA,NA,310,327,2006,8,NA,1,NA,NA,0,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,C,6,NA,NA,311,328,2006,19,NA,1,NA,NA,0,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,B,7,3.8,5.6,312,330,2007,14,14,1,1,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,B,7,3.8,5.6,312,330,2008,14,20,1,2,NA,1,NA,NA
Dimona,2107,2107,1-ha,B,7,3.8,5.6,312,330,2009,20,NA,2,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,E,8,2.8,6.4,313,331,2007,11,15,1,1,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,E,8,2.8,6.4,313,331,2008,15,12,1,1,NA,1,NA,NA
Dimona,2107,2107,1-ha,E,8,2.8,6.4,313,331,2009,12,NA,1,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,A,7,6.2,2.25,314,332,2008,9,7,1,1,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,A,7,6.2,2.25,314,332,2009,7,NA,1,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,B,5,5.5,5.8,316,334,2006,7,10,1,1,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,B,5,5.5,5.8,316,334,2007,10,11,1,2,NA,1,NA,NA
Dimona,2107,2107,1-ha,B,5,5.5,5.8,316,334,2008,11,12,2,2,NA,1,NA,NA
Dimona,2107,2107,1-ha,B,5,5.5,5.8,316,334,2009,12,NA,2,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,B,3,2.8,4.4,318,339,2007,16,17,1,1,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,B,3,2.8,4.4,318,339,2008,17,24,1,3,NA,1,NA,NA
Dimona,2107,2107,1-ha,B,3,2.8,4.4,318,339,2009,24,NA,3,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,A,5,8.3,4.5,319,340,2007,13,15,1,1,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,A,5,8.3,4.5,319,340,2008,15,17,1,1,NA,1,NA,NA
Dimona,2107,2107,1-ha,A,5,8.3,4.5,319,340,2009,17,NA,1,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,B,3,2.1,1.2,320,364,2008,7,10,1,1,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,B,3,2.1,1.2,320,364,2009,10,NA,1,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,D,3,6,2.15,39,365,1998,40,41,3,3,0,1,NA,initial.tag.yr
Dimona,2107,2107,1-ha,D,3,6,2.15,39,365,1999,41,38,3,4,0,1,NA,NA
Dimona,2107,2107,1-ha,D,3,6,2.15,39,365,2000,38,23,4,2,0,1,NA,NA
Dimona,2107,2107,1-ha,D,3,6,2.15,39,365,2001,23,21,2,1,0,1,NA,NA
Dimona,2107,2107,1-ha,D,3,6,2.15,39,365,2002,21,7,1,1,0,1,NA,NA
Dimona,2107,2107,1-ha,D,3,6,2.15,39,365,2003,7,9,1,1,0,1,NA,NA
Dimona,2107,2107,1-ha,D,3,6,2.15,39,365,2004,9,7,1,1,0,1,NA,NA
Dimona,2107,2107,1-ha,D,3,6,2.15,39,365,2005,7,9,1,1,0,1,NA,NA
Dimona,2107,2107,1-ha,D,3,6,2.15,39,365,2006,9,10,1,1,NA,1,NA,NA
Dimona,2107,2107,1-ha,D,3,6,2.15,39,365,2007,10,8,1,1,NA,1,NA,NA
Dimona,2107,2107,1-ha,D,3,6,2.15,39,365,2008,8,12,1,1,NA,1,NA,NA
Dimona,2107,2107,1-ha,D,3,6,2.15,39,365,2009,12,NA,1,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,B,3,6.71,3.05,323,376,2008,8,9,1,1,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,B,3,6.71,3.05,323,376,2009,9,NA,1,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,A,5,3.5,1.7,324,377,2008,8,11,1,1,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,A,5,3.5,1.7,324,377,2009,11,NA,1,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,A,6,7.7,4.5,325,382,2008,8,13,1,1,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,A,6,7.7,4.5,325,382,2009,13,NA,1,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,A,10,5.85,7.45,327,384,2008,8,9,1,1,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,A,10,5.85,7.45,327,384,2009,9,NA,1,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,B,10,7.6,3.1,328,385,2008,7,7,1,1,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,B,10,7.6,3.1,328,385,2009,7,NA,1,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,D,8,2.1,2.3,331,388,2008,8,20,2,3,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,D,8,2.1,2.3,331,388,2009,20,NA,3,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,D,8,2.2,2.5,332,389,2008,10,13,1,2,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,D,8,2.2,2.5,332,389,2009,13,NA,2,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,D,8,2.15,2.7,333,390,2008,6,13,1,2,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,D,8,2.15,2.7,333,390,2009,13,NA,2,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,D,8,3.2,7.5,335,392,2008,8,12,1,1,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,D,8,3.2,7.5,335,392,2009,12,NA,1,NA,NA,NA,NA,NA
Dimona,2107,2107,1-ha,A,5,1.34,1.16,336,395,2008,7,7,1,2,NA,1,sdlg (1),initial.tag.yr
Dimona,2107,2107,1-ha,A,5,1.34,1.16,336,395,2009,7,NA,2,NA,NA,NA,NA,NA
Dimona,2108,2108,1-ha,A,10,7,8.4,339,1,1998,15,16,2,1,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,A,10,7,8.4,339,1,1999,16,35,1,2,0,1,NA,NA
Dimona,2108,2108,1-ha,A,10,7,8.4,339,1,2000,35,40,2,3,0,1,NA,NA
Dimona,2108,2108,1-ha,A,10,7,8.4,339,1,2001,40,61,3,4,0,1,NA,NA
Dimona,2108,2108,1-ha,A,10,7,8.4,339,1,2002,61,58,4,2,0,1,NA,NA
Dimona,2108,2108,1-ha,A,10,7,8.4,339,1,2003,58,52,2,4,1,1,NA,NA
Dimona,2108,2108,1-ha,A,10,7,8.4,339,1,2004,52,45,4,3,0,1,NA,NA
Dimona,2108,2108,1-ha,A,10,7,8.4,339,1,2005,45,55,3,2,0,1,NA,NA
Dimona,2108,2108,1-ha,A,10,7,8.4,339,1,2006,55,29,2,1,NA,1,NA,NA
Dimona,2108,2108,1-ha,A,10,7,8.4,339,1,2007,29,28,1,2,NA,1,NA,NA
Dimona,2108,2108,1-ha,A,10,7,8.4,339,1,2008,28,31,2,2,NA,1,NA,NA
Dimona,2108,2108,1-ha,A,10,7,8.4,339,1,2009,31,NA,2,NA,NA,NA,NA,NA
Dimona,2108,2108,1-ha,B,2,NA,NA,340,2,1998,20,18,1,2,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,B,2,NA,NA,340,2,1999,18,21,2,2,0,1,NA,NA
Dimona,2108,2108,1-ha,B,2,NA,NA,340,2,2000,21,18,2,2,0,1,NA,NA
Dimona,2108,2108,1-ha,B,2,NA,NA,340,2,2001,18,20,2,3,0,1,NA,NA
Dimona,2108,2108,1-ha,B,2,NA,NA,340,2,2002,20,NA,3,NA,0,0,NA,NA
Dimona,2108,2108,1-ha,C,4,4.9,0.4,341,4,1998,28,19,1,2,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,C,4,4.9,0.4,341,4,1999,19,23,2,1,0,1,NA,NA
Dimona,2108,2108,1-ha,C,4,4.9,0.4,341,4,2000,23,13,1,2,0,1,NA,NA
Dimona,2108,2108,1-ha,C,4,4.9,0.4,341,4,2001,13,10,2,2,0,1,NA,NA
Dimona,2108,2108,1-ha,C,4,4.9,0.4,341,4,2002,10,12,2,1,0,1,NA,NA
Dimona,2108,2108,1-ha,C,4,4.9,0.4,341,4,2003,12,14,1,1,0,1,NA,NA
Dimona,2108,2108,1-ha,C,4,4.9,0.4,341,4,2004,14,18,1,2,0,1,NA,NA
Dimona,2108,2108,1-ha,C,4,4.9,0.4,341,4,2005,18,22,2,3,0,1,NA,NA
Dimona,2108,2108,1-ha,C,4,4.9,0.4,341,4,2006,22,23,3,2,NA,1,NA,NA
Dimona,2108,2108,1-ha,C,4,4.9,0.4,341,4,2007,23,10,2,2,NA,1,NA,NA
Dimona,2108,2108,1-ha,C,4,4.9,0.4,341,4,2008,10,15,2,2,NA,1,ULY (3),NA
Dimona,2108,2108,1-ha,C,4,4.9,0.4,341,4,2009,15,NA,2,NA,NA,NA,NA,NA
Dimona,2108,2108,1-ha,D,9,9.4,6.6,342,5,1998,58,87,3,2,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,D,9,9.4,6.6,342,5,1999,87,100,2,3,0,1,NA,NA
Dimona,2108,2108,1-ha,D,9,9.4,6.6,342,5,2000,100,92,3,6,0,1,NA,NA
Dimona,2108,2108,1-ha,D,9,9.4,6.6,342,5,2001,92,97,6,5,1,1,NA,NA
Dimona,2108,2108,1-ha,D,9,9.4,6.6,342,5,2002,97,46,5,3,0,1,NA,NA
Dimona,2108,2108,1-ha,D,9,9.4,6.6,342,5,2003,46,110,3,4,0,1,NA,NA
Dimona,2108,2108,1-ha,D,9,9.4,6.6,342,5,2004,110,125,4,4,0,1,NA,NA
Dimona,2108,2108,1-ha,D,9,9.4,6.6,342,5,2005,125,118,4,3,0,1,NA,NA
Dimona,2108,2108,1-ha,D,9,9.4,6.6,342,5,2006,118,113,3,8,1,1,NA,NA
Dimona,2108,2108,1-ha,D,9,9.4,6.6,342,5,2007,113,115,8,5,NA,1,NA,NA
Dimona,2108,2108,1-ha,D,9,9.4,6.6,342,5,2008,115,104,5,4,NA,1,NA,NA
Dimona,2108,2108,1-ha,D,9,9.4,6.6,342,5,2009,104,NA,4,NA,NA,NA,NA,NA
Dimona,2108,2108,1-ha,B,5,4,0.2,343,7,1998,25,23,4,4,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,B,5,4,0.2,343,7,1999,23,21,4,3,0,1,NA,NA
Dimona,2108,2108,1-ha,B,5,4,0.2,343,7,2000,21,23,3,4,0,1,NA,NA
Dimona,2108,2108,1-ha,B,5,4,0.2,343,7,2001,23,22,4,3,0,1,NA,NA
Dimona,2108,2108,1-ha,B,5,4,0.2,343,7,2002,22,28,3,3,0,1,NA,NA
Dimona,2108,2108,1-ha,B,5,4,0.2,343,7,2003,28,27,3,5,0,1,NA,NA
Dimona,2108,2108,1-ha,B,5,4,0.2,343,7,2004,27,32,5,5,0,1,NA,NA
Dimona,2108,2108,1-ha,B,5,4,0.2,343,7,2005,32,29,5,5,0,1,NA,NA
Dimona,2108,2108,1-ha,B,5,4,0.2,343,7,2006,29,26,5,3,NA,1,NA,NA
Dimona,2108,2108,1-ha,B,5,4,0.2,343,7,2007,26,26,3,3,NA,1,NA,NA
Dimona,2108,2108,1-ha,B,5,4,0.2,343,7,2008,26,22,3,4,NA,1,NA,NA
Dimona,2108,2108,1-ha,B,5,4,0.2,343,7,2009,22,NA,4,NA,NA,NA,NA,NA
Dimona,2108,2108,1-ha,B,1,7.6,6.3,346,10,1998,23,20,1,1,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,B,1,7.6,6.3,346,10,1999,20,20,1,1,0,1,NA,NA
Dimona,2108,2108,1-ha,B,1,7.6,6.3,346,10,2000,20,12,1,1,0,1,NA,NA
Dimona,2108,2108,1-ha,B,1,7.6,6.3,346,10,2001,12,15,1,1,0,1,NA,NA
Dimona,2108,2108,1-ha,B,1,7.6,6.3,346,10,2002,15,10,1,1,0,1,NA,NA
Dimona,2108,2108,1-ha,B,1,7.6,6.3,346,10,2003,10,17,1,1,0,1,NA,NA
Dimona,2108,2108,1-ha,B,1,7.6,6.3,346,10,2004,17,19,1,2,0,1,NA,NA
Dimona,2108,2108,1-ha,B,1,7.6,6.3,346,10,2005,19,27,2,4,0,1,NA,NA
Dimona,2108,2108,1-ha,B,1,7.6,6.3,346,10,2006,27,35,4,4,NA,1,NA,NA
Dimona,2108,2108,1-ha,B,1,7.6,6.3,346,10,2007,35,34,4,3,NA,1,NA,NA
Dimona,2108,2108,1-ha,B,1,7.6,6.3,346,10,2008,34,30,3,3,NA,1,NA,NA
Dimona,2108,2108,1-ha,B,1,7.6,6.3,346,10,2009,30,NA,3,NA,NA,NA,NA,NA
Dimona,2108,2108,1-ha,A,4,NA,NA,347,11,1999,8,NA,1,NA,0,0,sdlg (1),initial.tag.yr
Dimona,2108,2108,1-ha,C,6,2,7,348,12,1998,23,26,2,2,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,C,6,2,7,348,12,1999,26,24,2,1,0,1,NA,NA
Dimona,2108,2108,1-ha,C,6,2,7,348,12,2000,24,29,1,2,0,1,NA,NA
Dimona,2108,2108,1-ha,C,6,2,7,348,12,2001,29,20,2,1,0,1,NA,NA
Dimona,2108,2108,1-ha,C,6,2,7,348,12,2002,20,13,1,2,0,1,NA,NA
Dimona,2108,2108,1-ha,C,6,2,7,348,12,2003,13,20,2,1,0,1,NA,NA
Dimona,2108,2108,1-ha,C,6,2,7,348,12,2004,20,24,1,2,0,1,NA,NA
Dimona,2108,2108,1-ha,C,6,2,7,348,12,2005,24,30,2,2,0,1,NA,NA
Dimona,2108,2108,1-ha,C,6,2,7,348,12,2006,30,28,2,2,NA,1,NA,NA
Dimona,2108,2108,1-ha,C,6,2,7,348,12,2007,28,30,2,2,NA,1,NA,NA
Dimona,2108,2108,1-ha,C,6,2,7,348,12,2008,30,29,2,3,NA,1,NA,NA
Dimona,2108,2108,1-ha,C,6,2,7,348,12,2009,29,NA,3,NA,NA,NA,NA,NA
Dimona,2108,2108,1-ha,E,8,2.3,1.4,349,13,1998,35,56,2,5,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,E,8,2.3,1.4,349,13,1999,56,56,5,6,1,1,NA,NA
Dimona,2108,2108,1-ha,E,8,2.3,1.4,349,13,2000,56,60,6,4,0,1,NA,NA
Dimona,2108,2108,1-ha,E,8,2.3,1.4,349,13,2001,60,66,4,4,1,1,NA,NA
Dimona,2108,2108,1-ha,E,8,2.3,1.4,349,13,2002,66,1,4,3,1,1,NA,NA
Dimona,2108,2108,1-ha,E,8,2.3,1.4,349,13,2003,1,68,3,3,0,1,NA,NA
Dimona,2108,2108,1-ha,E,8,2.3,1.4,349,13,2004,68,78,3,4,0,1,NA,NA
Dimona,2108,2108,1-ha,E,8,2.3,1.4,349,13,2005,78,68,4,5,0,1,NA,NA
Dimona,2108,2108,1-ha,E,8,2.3,1.4,349,13,2006,68,70,5,5,1,1,NA,NA
Dimona,2108,2108,1-ha,E,8,2.3,1.4,349,13,2007,70,53,5,1,1,1,NA,NA
Dimona,2108,2108,1-ha,E,8,2.3,1.4,349,13,2008,53,66,1,1,NA,1,NA,NA
Dimona,2108,2108,1-ha,E,8,2.3,1.4,349,13,2009,66,NA,1,NA,NA,NA,NA,NA
Dimona,2108,2108,1-ha,C,7,8.8,1.4,351,15,1998,47,54,5,4,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,C,7,8.8,1.4,351,15,1999,54,58,4,4,0,1,NA,NA
Dimona,2108,2108,1-ha,C,7,8.8,1.4,351,15,2000,58,67,4,4,0,1,NA,NA
Dimona,2108,2108,1-ha,C,7,8.8,1.4,351,15,2001,67,76,4,2,0,1,NA,NA
Dimona,2108,2108,1-ha,C,7,8.8,1.4,351,15,2002,76,NA,2,NA,0,1,NA,NA
Dimona,2108,2108,1-ha,C,7,8.8,1.4,351,15,2003,NA,NA,NA,NA,NA,1,plant missing (60),NA
Dimona,2108,2108,1-ha,C,7,8.8,1.4,351,15,2004,NA,112,NA,6,NA,1,plant missing (60),NA
Dimona,2108,2108,1-ha,C,7,8.8,1.4,351,15,2005,112,93,6,6,1,1,NA,NA
Dimona,2108,2108,1-ha,C,7,8.8,1.4,351,15,2006,93,82,6,6,NA,1,NA,NA
Dimona,2108,2108,1-ha,C,7,8.8,1.4,351,15,2007,82,72,6,5,NA,1,NA,NA
Dimona,2108,2108,1-ha,C,7,8.8,1.4,351,15,2008,72,65,5,3,NA,1,NA,NA
Dimona,2108,2108,1-ha,C,7,8.8,1.4,351,15,2009,65,NA,3,NA,NA,NA,NA,NA
Dimona,2108,2108,1-ha,B,7,8.4,6.1,352,16,1998,23,22,1,2,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,B,7,8.4,6.1,352,16,1999,22,27,2,2,0,1,NA,NA
Dimona,2108,2108,1-ha,B,7,8.4,6.1,352,16,2000,27,23,2,3,0,1,NA,NA
Dimona,2108,2108,1-ha,B,7,8.4,6.1,352,16,2001,23,28,3,2,0,1,NA,NA
Dimona,2108,2108,1-ha,B,7,8.4,6.1,352,16,2002,28,31,2,2,0,1,NA,NA
Dimona,2108,2108,1-ha,B,7,8.4,6.1,352,16,2003,31,NA,2,NA,0,1,NA,NA
Dimona,2108,2108,1-ha,B,7,8.4,6.1,352,16,2004,NA,22,NA,1,NA,1,plant missing (60),NA
Dimona,2108,2108,1-ha,B,7,8.4,6.1,352,16,2005,22,16,1,2,0,1,NA,NA
Dimona,2108,2108,1-ha,B,7,8.4,6.1,352,16,2006,16,20,2,1,NA,1,NA,NA
Dimona,2108,2108,1-ha,B,7,8.4,6.1,352,16,2007,20,7,1,1,NA,1,NA,NA
Dimona,2108,2108,1-ha,B,7,8.4,6.1,352,16,2008,7,13,1,1,NA,1,ULY (3),NA
Dimona,2108,2108,1-ha,B,7,8.4,6.1,352,16,2009,13,NA,1,NA,NA,NA,NA,NA
Dimona,2108,2108,1-ha,A,6,2.3,3.3,355,18,1998,55,54,3,3,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,A,6,2.3,3.3,355,18,1999,54,56,3,2,0,1,NA,NA
Dimona,2108,2108,1-ha,A,6,2.3,3.3,355,18,2000,56,57,2,2,0,1,NA,NA
Dimona,2108,2108,1-ha,A,6,2.3,3.3,355,18,2001,57,45,2,2,0,1,NA,NA
Dimona,2108,2108,1-ha,A,6,2.3,3.3,355,18,2002,45,38,2,1,0,1,NA,NA
Dimona,2108,2108,1-ha,A,6,2.3,3.3,355,18,2003,38,53,1,2,0,1,NA,NA
Dimona,2108,2108,1-ha,A,6,2.3,3.3,355,18,2004,53,53,2,3,0,1,NA,NA
Dimona,2108,2108,1-ha,A,6,2.3,3.3,355,18,2005,53,48,3,2,0,1,NA,NA
Dimona,2108,2108,1-ha,A,6,2.3,3.3,355,18,2006,48,50,2,3,NA,1,NA,NA
Dimona,2108,2108,1-ha,A,6,2.3,3.3,355,18,2007,50,63,3,2,NA,1,NA,NA
Dimona,2108,2108,1-ha,A,6,2.3,3.3,355,18,2008,63,51,2,2,NA,1,NA,NA
Dimona,2108,2108,1-ha,A,6,2.3,3.3,355,18,2009,51,NA,2,NA,NA,NA,NA,NA
Dimona,2108,2108,1-ha,C,10,6.3,1.5,356,19,1998,39,50,2,3,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,C,10,6.3,1.5,356,19,1999,50,54,3,5,0,1,NA,NA
Dimona,2108,2108,1-ha,C,10,6.3,1.5,356,19,2000,54,54,5,4,0,1,NA,NA
Dimona,2108,2108,1-ha,C,10,6.3,1.5,356,19,2001,54,74,4,3,0,1,NA,NA
Dimona,2108,2108,1-ha,C,10,6.3,1.5,356,19,2002,74,NA,3,NA,0,1,NA,NA
Dimona,2108,2108,1-ha,C,10,6.3,1.5,356,19,2003,NA,58,NA,2,NA,1,plant missing (60),NA
Dimona,2108,2108,1-ha,C,10,6.3,1.5,356,19,2004,58,67,2,5,0,1,NA,NA
Dimona,2108,2108,1-ha,C,10,6.3,1.5,356,19,2005,67,83,5,6,2,1,NA,NA
Dimona,2108,2108,1-ha,C,10,6.3,1.5,356,19,2006,83,72,6,4,1,1,NA,NA
Dimona,2108,2108,1-ha,C,10,6.3,1.5,356,19,2007,72,85,4,2,NA,1,NA,NA
Dimona,2108,2108,1-ha,C,10,6.3,1.5,356,19,2008,85,80,2,4,NA,1,NA,NA
Dimona,2108,2108,1-ha,C,10,6.3,1.5,356,19,2009,80,NA,4,NA,NA,NA,NA,NA
Dimona,2108,2108,1-ha,D,2,6.5,6.4,359,22,1998,36,37,2,2,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,D,2,6.5,6.4,359,22,1999,37,24,2,2,0,1,NA,NA
Dimona,2108,2108,1-ha,D,2,6.5,6.4,359,22,2000,24,27,2,2,0,1,NA,NA
Dimona,2108,2108,1-ha,D,2,6.5,6.4,359,22,2001,27,33,2,3,0,1,NA,NA
Dimona,2108,2108,1-ha,D,2,6.5,6.4,359,22,2002,33,29,3,3,0,1,NA,NA
Dimona,2108,2108,1-ha,D,2,6.5,6.4,359,22,2003,29,23,3,3,0,1,NA,NA
Dimona,2108,2108,1-ha,D,2,6.5,6.4,359,22,2004,23,50,3,3,0,1,NA,NA
Dimona,2108,2108,1-ha,D,2,6.5,6.4,359,22,2005,50,57,3,4,0,1,NA,NA
Dimona,2108,2108,1-ha,D,2,6.5,6.4,359,22,2006,57,72,4,5,NA,1,NA,NA
Dimona,2108,2108,1-ha,D,2,6.5,6.4,359,22,2007,72,94,5,3,NA,1,NA,NA
Dimona,2108,2108,1-ha,D,2,6.5,6.4,359,22,2008,94,85,3,4,NA,1,NA,NA
Dimona,2108,2108,1-ha,D,2,6.5,6.4,359,22,2009,85,NA,4,NA,NA,NA,NA,NA
Dimona,2108,2108,1-ha,B,1,NA,NA,360,23,1998,16,14,3,2,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,B,1,NA,NA,360,23,1999,14,4,2,1,0,1,NA,NA
Dimona,2108,2108,1-ha,B,1,NA,NA,360,23,2000,4,3,1,1,0,1,NA,NA
Dimona,2108,2108,1-ha,B,1,NA,NA,360,23,2001,3,7,1,2,0,1,NA,NA
Dimona,2108,2108,1-ha,B,1,NA,NA,360,23,2002,7,NA,2,NA,0,0,NA,NA
Dimona,2108,2108,1-ha,B,8,NA,NA,361,24,1998,39,50,4,5,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,B,8,NA,NA,361,24,1999,50,56,5,4,0,1,NA,NA
Dimona,2108,2108,1-ha,B,8,NA,NA,361,24,2000,56,56,4,4,0,1,NA,NA
Dimona,2108,2108,1-ha,B,8,NA,NA,361,24,2001,56,NA,4,NA,0,0,NA,NA
Dimona,2108,2108,1-ha,D,4,7.8,3.2,362,25,1998,32,36,4,3,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,D,4,7.8,3.2,362,25,1999,36,37,3,3,0,1,NA,NA
Dimona,2108,2108,1-ha,D,4,7.8,3.2,362,25,2000,37,37,3,4,0,1,NA,NA
Dimona,2108,2108,1-ha,D,4,7.8,3.2,362,25,2001,37,35,4,4,0,1,NA,NA
Dimona,2108,2108,1-ha,D,4,7.8,3.2,362,25,2002,35,50,4,6,0,1,NA,NA
Dimona,2108,2108,1-ha,D,4,7.8,3.2,362,25,2003,50,110,6,10,0,1,NA,NA
Dimona,2108,2108,1-ha,D,4,7.8,3.2,362,25,2004,110,99,10,9,0,1,NA,NA
Dimona,2108,2108,1-ha,D,4,7.8,3.2,362,25,2005,99,93,9,7,3,1,NA,NA
Dimona,2108,2108,1-ha,D,4,7.8,3.2,362,25,2006,93,82,7,5,NA,1,NA,NA
Dimona,2108,2108,1-ha,D,4,7.8,3.2,362,25,2007,82,67,5,6,NA,1,NA,NA
Dimona,2108,2108,1-ha,D,4,7.8,3.2,362,25,2008,67,64,6,5,NA,1,NA,NA
Dimona,2108,2108,1-ha,D,4,7.8,3.2,362,25,2009,64,NA,5,NA,NA,NA,NA,NA
Dimona,2108,2108,1-ha,E,1,8.8,9.1,364,27,1998,26,28,1,2,0,1,NA,initial.tag.yr
Dimona,2108,2108,1-ha,E,1,8.8,9.1,364,27,1999,28,24,2,3,0,1,NA,NA
Dimona,2108,2108,1-ha,E,1,8.8,9.1,364,27,2000,24,24,3,2,0,1,NA,NA
Dimona,2108,2108,1-ha,E,1,8.8,9.1,364,27,2001,24,0,2,1,0,1,NA,NA
Dimona,2108,2108,1-ha,E,1,8.8,9.1,364,27,2002,0,30,1,2,0,1,NA,NA
Dimona,2108,2108,1-ha,E,1,8.8,9.1,364,27,2003,30,24,2,2,0,1,NA,NA
Dimona,2108,2108,1-ha,E,1,8.8,9.1,364,27,2004,24,29,2,3,0,1,NA,NA
Dimona,2108,2108,1-ha,E,1,8.8,9.1,364,27,2005,29,28,3,3,0,1,NA,NA
Dimona,2108,2108,1-ha,E,1,8.8,9.1,364,27,2006,28,26,3,2,NA,1,NA,NA
Dimona,2108,2108,1-ha,E,1,8.8,9.1,364,27,2007,26,33,2,2,NA,1,NA,NA
